|positive|,|RT @airnewsalerts: Perspective of @airbus's approach to PM @narendramodi's #MakeInIndia plans. http://t.co/V4QNpvUs0o|
|positive|,|RT @airnewsalerts: #MakeInIndia gains further momentum.  $2 billion cumulative outsourcing planned by @Airbus from India by 2020. http://t.…|
|positive|,|RT @makeinindia: 'Haryana Govt approves 800 MW supercritical unit at Panipat thermal power plant' http://t.co/Vfm8U189vr #MakeInIndia http:…|
|positive|,|"RT @manojsirsa: #ModiInFrance #MakeInIndia RT ""@PTI_News: France will invest 2 billion Euros in India"|
|positive|,|RT @MSF_access: .@PMOIndia MSF’s lifesaving operations rely on medicines that generic companies #MakeInIndia. http://t.co/pFKYqIz2aE|
|positive|,|RT @MSF_access: .@PMOIndia Access to medicines for millions of people depends on India's leadership #MakeInIndia http://t.co/fio6B7gNh3|
|positive|,|RT @MSF_access: .@narendramodi please reject any EU-India FTA provision that could restrict India’s production of lifesaving generic medici…|
|positive|,|Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http://t.co/qr7po97kcO|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|positive|,|RT @makeinindia: .@hannover_messe 2015 will focus on #MakeInIndia. For unprecedented insights &amp; opportunities|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|positive|,|"RT @ayushmitt: Superb! Especially the starting and Make in India part ""@alphaideas: Cultural performance at Hanover http://t.co/ykncWzuQ25 …"|
|positive|,|@satyanadella @SaravSun #angel #investor Check out products at #admatic Ready to market #makeInIndia http://t.co/82x41vXxaL|
|positive|,|#KCA #VoteJKT48ID pritam65961323: satyanadella SaravSun #angel #investor Check out products at #admatic Ready to market #makeInIndia|
|positive|,|.@PMOIndia Millions of lives depend on affordable medicines already made in India #MakeInIndia http://t.co/bIWdWdGV74|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|positive|,|RT @MSF_access: .@PMOIndia Millions of lives depend on affordable medicines already made in India #MakeInIndia http://t.co/bIWdWdGV74|
|neutral|,|RT @parakram_h: @royalenfield Continental GT has a new fan… @narendramodi checks it out at #MakeInIndia pavilion Hannover Messe http://t.co…|
|positive|,|RT @egovonline: PM @narendramodi invites global partnership in manufacturing sector http://t.co/BWUUG3pacF #MakeInIndia #elets http://t.co/…|
|neutral|,|Make in India = cheaper cars? http://t.co/APJPHbDM7k  #makeinindia #cars #modi #automobiles|
|positive|,|RT @makeinindia: #HM15 is the bridge for manufacturers &amp; engg Co. from Germany &amp; across the world to #MakeInIndia! @hannover_messe http://t…|
|positive|,|RT @makeinindia: .@hannover_messe 2015 will focus on #MakeInIndia. For unprecedented insights &amp; opportunities|
|positive|,|https://t.co/n7QAhjsvcD  #MakeInIndia: Indian cultural performance at the Inaugural Session of Hannover Messe|
|negative|,|RT @joanna_keenan: #MakeInIndia would undermine #India's 'pharmacy of developing world' status|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|positive|,|RT @MSF_access: .@PMOIndia Millions of lives depend on affordable medicines already made in India #MakeInIndia http://t.co/bIWdWdGV74|
|positive|,|RT @MSF_access: .@PMOIndia Millions of lives depend on affordable medicines already made in India #MakeInIndia http://t.co/bIWdWdGV74|
|positive|,|RT @MSF_access: .@PMOIndia Millions of lives depend on affordable medicines already made in India #MakeInIndia http://t.co/bIWdWdGV74|
|neutral|,|RT @ashishgupta914: #eRetailCongress2015 is #MakeInIndia is somewhat helpful?  I think yes... What about u?|
|positive|,|RT @MSF_access: .@PMOIndia Millions of lives depend on affordable medicines already made in India #MakeInIndia http://t.co/bIWdWdGV74|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|positive|,|RT @BVRMohanReddy: @nasscom Chairman and President at #hannovermesse addressed by #ModiInGermany and Chancellor Markel #MakeInIndia http://…|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|positive|,|RT @MkalpeshShah: #SS_Min@Subhash_Desai meets @narendramodi &amp; @Angie_Merkel at @hannover_messe.Promoted #MakeInIndia #MakeInMaharashtra htt…|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|positive|,|RT @makeinindia: .@hannover_messe 2015 will focus on #MakeInIndia. For unprecedented insights &amp; opportunities|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|positive|,|RT @makeinindia: .@hannover_messe - the world's leading industrial fair kicks off with a spectacular ceremony featuring #MakeInIndia! http:…|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|positive|,|RT @MSF_access: .@PMOIndia Millions of lives depend on affordable medicines already made in India #MakeInIndia http://t.co/bIWdWdGV74|
|positive|,|Appreciate and commend the work done by people like @vivx and everyone at @MEAIndia. Great show of strength and soft power. #MakeInIndia|
|positive|,|India-Germany could be the definiting partnership of the 21st century. Hope to see more investments in #MakeInIndia  https://t.co/AwgCuQ7Vfh|
|neutral|,|PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake tweets &amp; circulate|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|@Bruce_Aust @SaravSun Disruptive EarlyStage Tech products! #admatic inviting #Investors #makeInIndia http://t.co/82x41vXxaL|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|#DidyouKnow? #MakeinIndia aims to increase the share of #manufacturing in #GDP to 25% from the current 16%: http://t.co/NuxqH9VGDx|
|positive|,|@MihirLaakhani @AdmaticCloud Disruptive EarlyStage Tech products! #admatic inviting #Investors #makeInIndia http://t.co/82x41vXxaL|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT PMOIndia: Berlin: Ceremonial welcome for PM narendramodi. http://t.co/2MH3ENwTXU #MakeInIndia #MannKiBaat #betibachaobetipadhao #Sukan…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT @makeinindia: .@hannover_messe 2015 will focus on #MakeInIndia. For unprecedented insights &amp; opportunities|
|positive|,|21st Century India Rising ..... #MakeinIndia http://t.co/iEijIKXfTi|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT PMOIndia: Berlin: Ceremonial welcome for PM narendramodi. https://t.co/NmpqUTQ92s #MyCleanIndia #MakeInIndia #MannKiBaat #betibachaobet…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|positive|,|RT @makeinindia: 1st seminar on Day 2 @hannover_messe: Opportunities in electronics in India. #MakeInIndia #HM15 http://t.co/RWNoFMT3HK|
|positive|,|#India to surpass #China in economic growth by year end! #MakeInIndia http://t.co/mqtBvigIvE|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|Indian culture and diversity in a single video _/\_ #MakeinIndia http://t.co/LAs6AaELpi|
|positive|,|RT @makeinindia: .@hannover_messe - the world's leading industrial fair kicks off with a spectacular ceremony featuring #MakeInIndia! http:…|
|positive|,|RT @egovonline: PM @narendramodi invites global partnership in manufacturing sector http://t.co/BWUUG3pacF #MakeInIndia #elets http://t.co/…|
|positive|,|Make in India at Hannover: PM Modi invites global partnership in manufacturing sector    http://t.co/3bBvuvnx2P  #MakeInIndia #Modi #world|
|positive|,|RT @makeinindia: .@hannover_messe 2015 will focus on #MakeInIndia. For unprecedented insights &amp; opportunities|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT @BeingReva: Indian Lion is roaring Across the World ( #MakeInIndia ) &amp; Dogs Are Barking In India ( #SupariJournalists )... http://t.co/x…|
|positive|,|RT @makeinindia: .@hannover_messe 2015 will focus on #MakeInIndia. For unprecedented insights &amp; opportunities|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|An exciting &amp; eventful opening day at the #MakeInIndia pavilion @hannover_messe. Join us tomorrow for more! #HM15 http://t.co/eKBeG4D2ke|
|positive|,|RT @egovonline: PM @narendramodi invites global partnership in manufacturing sector http://t.co/BWUUG3pacF #MakeInIndia #elets http://t.co/…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT @vishnoi4u: India poised for rapid growth &amp; development: PM #Modi  #MakeInIndia initiative is win win for all.Highest priority to skill …|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT @sitaram_thakare: RT PMOIndia: Berlin: Ceremonial welcome for PM narendramodi. https://t.co/NmpqUTQ92s #MyCleanIndia #MakeInIndia #MannK…|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|negative|,|RT @PriyaPpillai: All minority groups should be sterilized n not allowed to vote !! No people needed in this country only programmed robots…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|It's the Indian Lion all over Germany. @hannover_messe #MakeInIndia #HM15 http://t.co/5F8zltF1RO|
|positive|,|@JuhaC @AdmaticCloud #angel #investor Check out products at #admatic Ready to market #makeInIndia http://t.co/q50GfOmprl|
|positive|,|RT @makeinindia: #MakeInIndia @hannover_messe: yoga sessions + delicacies by top Indian chefs + irresistible investment opportunities! http…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|"@EconomicTimes: Come, let's #MakeInIndia, PM #Modi tells German firms http://t.co/ToFBESB07F http://t.co/XwzTvkGJYe"|
|positive|,|RT @makeinindia: What to expect on Day 2 at the #MakeInIndia pavilion @hannover_messe: more excitement + more events + more business! http:…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT @makeinindia: #MakeInIndia @hannover_messe: yoga sessions + delicacies by top Indian chefs + irresistible investment opportunities! http…|
|positive|,|RT @MSF_access: .@PMOIndia Millions of lives depend on affordable medicines already made in India #MakeInIndia http://t.co/bIWdWdGV74|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT @makeinindia: #MakeInIndia @hannover_messe: yoga sessions + delicacies by top Indian chefs + irresistible investment opportunities! http…|
|positive|,|RT @makeinindia: #MakeInIndia @hannover_messe: yoga sessions + delicacies by top Indian chefs + irresistible investment opportunities! http…|
|positive|,|RT @GEHealthIndia: Glad to be part of @makeinindia campaign. GE Healthcare's #MakeinIndia solutions at Hannover @GEIndia @GEHealthcare|
|neutral|,|RT @ashishgupta914: #eRetailCongress2015 is #MakeInIndia is somewhat helpful?  I think yes... What about u?|
|positive|,|RT @makeinindia: What to expect on Day 2 at the #MakeInIndia pavilion @hannover_messe: more excitement + more events + more business! http:…|
|positive|,|RT @makeinindia: An exciting &amp; eventful opening day at the #MakeInIndia pavilion @hannover_messe. Join us tomorrow for more! #HM15 http://t…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT @makeinindia: What to expect on Day 2 at the #MakeInIndia pavilion @hannover_messe: more excitement + more events + more business! http:…|
|positive|,|RT @makeinindia: #MakeInIndia @hannover_messe: yoga sessions + delicacies by top Indian chefs + irresistible investment opportunities! http…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|Salute our PM @narendramodi for unveiling #MakeInIndia in hannover|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|positive|,|@benparr @AdmaticCloud #angel #investor Check out products at #admatic Ready to market #makeInIndia http://t.co/q50GfOmprl|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|positive|,|RT @pradeepdatsit: An exciting &amp; eventful opening day at the #MakeInIndia pavilion @hannover_messe. Join us tomorrow for more! #HM15 http:/…|
|negative|,|@AMISHDEVGAN #Makeinindia The Project of 60 Lakh Crore- 1200 Billion US Dollar. http://t.co/y1efnBKgSa Coming soon http://t.co/Rs2YAYTi8k|
|positive|,|RT @GEHealthIndia: Glad to be part of @makeinindia campaign. GE Healthcare's #MakeinIndia solutions at Hannover @GEIndia @GEHealthcare|
|positive|,|RT @Vishalanand001: @PMOIndia U make us proud @narendramodi #ModiInGermany #MakeInIndia|
|negative|,|@AMISHDEVGAN #Makeinindia The Project of 60 Lakh Crore- 1200 Billion US Dollar. http://t.co/y1efnBKgSa Coming soon A http://t.co/0w4cCAoWkE|
|positive|,|RT @Vishalanand001: @narendramodi welcomed at #Hannover Industrial Trade Fair with Indian Traditional Dhol &amp; Puppets. #MakeInIndia #ModiInG…|
|positive|,|#DigitalMarketingIndia and #MakeInIndia should go hand in hand to revolutionize the #Economy|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT @makeinindia: What to expect on Day 2 at the #MakeInIndia pavilion @hannover_messe: more excitement + more events + more business! http:…|
|positive|,|RT @rajenderjoshi2: #MakeInIndia: Indian cultural performance at the Opening Ceremony of the Hannover Messe|
|positive|,|RT @amitabhk87: It's the Indian Lion all over Germany. @hannover_messe #MakeInIndia #HM15 http://t.co/M0DITz72NS”|
|negative|,|Hypocrisy in India is so prevalent that even #MakeInIndia website is made by a foreign organization! http://t.co/GYroMcslry Airtel Zero|
|negative|,|@AMISHDEVGAN #Makeinindia The Project of 60 Lakh Crore- 1200 Billion US Dollar. http://t.co/y1efnBKgSa Coming soon @_SubhashChandra|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|negative|,|RT @kediashish: Hypocrisy in India is so prevalent that even #MakeInIndia website is made by a foreign organization! http://t.co/GYroMcslry…|
|positive|,|RT @TimesNow: The #MakeInIndia Lion at the India Pavilion at the @hannover_messe|
|positive|,|The difference is clear between maker n the faker- world honors n greets the maker! https://t.co/K19dTnVvpe|
|negative|,|@RubikaLiyaquat #Makeinindia The Project of 60 Lakh Crore- 1200 Billion US Dollar. http://t.co/y1efnBKgSa Coming soon http://t.co/8sUMdl8XM3|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|positive|,|@AskExplara @SaravSun Disruptive EarlyStage Tech products! #admatic inviting #Investors #makeInIndia http://t.co/q50GfOmprl|
|negative|,|@RubikaLiyaquat #Makeinindia The Project of 60 Lakh Crore- 1200 Billion US $. http://t.co/y1efnBKgSa Coming soon http://t.co/XgKGlCwoDB|
|negative|,|@DrunkVinodMehta #MakeInIndia mitron ek chaiwala india mein 50 crore ch#@%ya bana sakta hai|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT @makeinindia: .@hannover_messe 2015 will focus on #MakeInIndia. For unprecedented insights &amp; opportunities|
|negative|,|@RubikaLiyaquat #Makeinindia The Project of 60 Lakh Crore- 1200 Billion US $$$. http://t.co/y1efnBKgSa Coming soon http://t.co/FtgUZXX2QI|
|neutral|,|RT @WorldJat: 90% rural India hardly know twitter Facebook #MakeInIndia #modiinfrance #ModiInGermany #ModiInCanada |
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|positive|,|RT @Dev_Fadnavis: Visited German giant @BoschGlobal 's stall at @hannover_messe . Bosch has its presence in Nashik &amp; Pune. #MakeInIndia htt…|
|positive|,|RT @YourStoryCo: .@thewitworks enables #India #inventors to rub shoulders with biggies http://t.co/1SEH832kYz  Truly #MakeInIndia http://t.…|
|positive|,|RT @makeinindia: An exciting &amp; eventful opening day at the #MakeInIndia pavilion @hannover_messe. Join us tomorrow for more! #HM15 http://t…|
|positive|,|RT @makeinindia: #MakeInIndia @hannover_messe: yoga sessions + delicacies by top Indian chefs + irresistible investment opportunities! http…|
|positive|,|RT @vishnoi4u: India poised for rapid growth &amp; development: PM #Modi  #MakeInIndia initiative is win win for all.Highest priority to skill …|
|negative|,|RT @TruthOfGujarat: While our PM was ordering French Rafale jets|
|positive|,|RT @makeinindia: Don't miss all the exciting developments on Day 1 @hannover_messe - the world's leading industrial fair #MakeInIndia http:…|
|positive|,|@kediashish Since the Indian IT companies are on road to downfall #MakeinIndia makes sense!! ;)|
|neutral|,|RT @ggiittiikkaa: PM Modi is working hard; inviting all to contribute for #MakeInIndia. Useless @ArvindKejriwal urges his team to make fake…|
|negative|,|RT @SirZaidHamid: Instead of buying weapons from France|
|positive|,|RT @JuhaC @AdmaticCloud #angel #investor Check out products at #admatic Ready to market #makeInIndia http:t.coq50GfOmprl|
|positive|,|RT @mruna_kulkarni: Roars from the forest of Gir now resounding in the world... #MakeInIndia http://t.co/RV8CQiJzWm|
|positive|,|RT @rupahasit: Those who benefited from Regime of corruption ; are not able to understand and digest #MakeInIndia cc : #Presstitutes|
|positive|,|RT @makeinindia: Seeking fresh investment opportunities &amp; new partnerships? Head over to Hall No. 6 @hannover_messe #MakeInIndia #HM15 http…|
|positive|,|RT @makeinindia: 1st seminar on Day 2 @hannover_messe: Opportunities in electronics in India. #MakeInIndia #HM15 http://t.co/RWNoFMT3HK|
|positive|,|RT @makeinindia: #HM15 is the bridge for manufacturers &amp; engg Co. from Germany &amp; across the world to #MakeInIndia! @hannover_messe http://t…|
|positive|,|RT @Shawshanky_: Proud moment for #pune #Marathi #MakeInIndia   @narendramodi visit to @hannover_messe  ( #Germany ) http://t.co/CgFZogY6CH|
|negative|,|RT @Shawshanky_: Shame moment for #pune #Marathi #MakeInIndia   @narendramodi visit to @hannover_messe  ( #Germany ) http://t.co/CgFZogY6CH|
|irrelevant|,|A mimir!!!! Con el higado entrincado...! Bendita familia....!! :/   #twitter.off|
|irrelevant|,|De novo mais uma vez eu akie de madrugada falando sozinho no #Twitter  =S|
|irrelevant|,|@Crissp16 Si voz aunque sea solo #twitter el #facebook no importa tanto|
|irrelevant|,|YA SE PRENDIO LA MECHA ENTRE MEXICO vs ECUADOR #TWITTER! EL PARTIDO TERMINO PRENDIDO Y AHORA POR #MichaelJacksonQuiñonez LO CREEN OFENSIVO!!|
|irrelevant|,|@maffer_rdz jajaja asu encerio qe si me ganas yo no tantos y eso qe casi odo el dia checo #Twitter :D|
|irrelevant|,|me dio pereza buscar su usuario en #twitter :P+|
|irrelevant|,|RT @mlucia187: Atrum es TT!!!! Jajajaja!!! Q buen nivel el de #twitter esta noche!! Gracias por existir #ElElegido :)|
|irrelevant|,|Y asi cambie las cosas en el #facebook y en #twitter! =D|
|irrelevant|,|o @jcsantos22f1 sumiuuuuuuuuuuuuuuu D, #TWITTER kkkkkk + apareceu n,msn... saudadeeees|
|irrelevant|,|Hasta el puto #Twitter me esta cagando ¬¬'|
|irrelevant|,|Buenas noches, sigan pasandosela bn .. ok no #Twitter Off :3|
|irrelevant|,|Yo no toy en #Twitter hoy ando cansada :/|
|irrelevant|,|http://t.co/9SWZtOM6 
#Twitter, faster than #earthquakes
تويتر أسرع من الزلزال! #funny #fast #tweet #earthquick #LOL|
|irrelevant|,|o sea primera vez que @carlo_patricio me da reply y a #TWITTER se le ocurre borrarlo? #Carajamadre! :(|
|irrelevant|,|#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @GabeMoormanLaw @AshliSeumanu953 @pamperedplay|
|irrelevant|,|Cuando no tengo nada que  hacer #twitter, cuando estoy haciendo tareas #twitter, cuando estoy en #twitter no hago NADA|
|irrelevant|,|#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @all3rgict0y0u @yibumsuk @DatFix @Alleyupi|
|irrelevant|,|Deiixando o #twitter BOA NOITE a todos qual quer coisa só chamarem no facebook! http://t.co/LOeZAYeE #FUI|
|irrelevant|,|Now tuned in to http://t.co/DYMDmU3z with @deejaydenco! #WorldWide #Twitter #Facebook join me!!! #RT|
|irrelevant|,|@jessnovelo el #twitter? Jajaja|
|irrelevant|,|deus ajuda quem no #twitter madruga haha'|
|irrelevant|,|Nunca comprendí para que sirve el #Twitter|
|irrelevant|,|||@julioeffio: @chriseffio yo juraba que te habian hackeado el #Twitter ...TODO fue tan #minipandi|| @julioeffio love u! ♥|
|irrelevant|,|@jorgetb7 jajajajajaja mejor dilo x la radio pues jaja si lo publicas en #twitter me coso el ojo noma ? Jajaja|
|irrelevant|,|msn, quase ninguem, facebook paradão geral despedindo, #twitter geral ralando :S'|
|irrelevant|,|a mimir Nos leemos mañanaa #Twitter Off|
|irrelevant|,|@sniferl4bs O.o Estoy interesado en aprender cómo desarrollar un #bot para #Twitter y quizás para #Identica tambien, :) Luego compartes, no.|
|irrelevant|,|Vamos a ver que esta ofreciendo #Twitter|
|irrelevant|,|@DayaThomas Amiga le doy mi Bienvenida al #Twitter!!! Kisesessesesesesesese|
|irrelevant|,|Hoy si es hora de dormir ツ #twitter&facebookOFF|
|irrelevant|,|uff... así con el #twitter... nada que hacer al respecto #anoquesociólogo|
|irrelevant|,|@ppmorraz hahaha esos chistes de #ninel se han vuelto famosos en #twitter|
|irrelevant|,|que como #FACEBOOK ya paso de moda AHORS TODA A PLEBE SE VIENE A #twitter ¬¬|
|irrelevant|,|cuando van a entender que el #twitter no es un chat jajajaja|
|irrelevant|,|Me dijeron q me vuelva al país de los soretes y llegue a #Twitter con todos ustedes :D|
|irrelevant|,|saiiidoooo aqui do #twitter . só Msn agr add aii    danilosooares@hotmail.com  ;DD|
|irrelevant|,|رقم الفلو
والفلورز
والتويتات 
للبيع
لاعلى
سعر
#TweetOfTheDay 
#Twitter http://t.co/iIwDNk0n|
|irrelevant|,|Oiie gente boa madruga kkkk,depois de passar um tempão sem mexer no #twitter agora resolvir mexer de vol... x.x|
|irrelevant|,|ela pensa que eu não faria por ela tuudo isso que ela citou no #twitter dela ¬.¬|
|irrelevant|,|Buenas Noches Followers :3 #twitter-off|
|irrelevant|,|Ciúmes do meu #Twitter não da né?! :&gt;|
