|positive|,|RT @makeinindia: Up to 100% #FDI is now allowed for medical devices via the auto route #pharma #MakeInIndia @hannover_messe #HM15 http://t.â€_|
|positive|,|RT @makeinindia: Windfall gains: India has vast &amp; untapped wind energy potential of 102.8GW. Come|
|positive|,|RT @harishjharia: India is all set to become a global manufacturing hub @narendramodi's #MakeInIndia revolution showing results http://t.coâ€_|
|negative|,|RT @mahenthren: How #MakeInIndia is possible if all capable n #skilled man forced to be in courts n jail for #fakecases demand #bailable498â€_|
|positive|,|RT @makeinindia: .@hannover_messe 2015 will focus on #MakeInIndia. For unprecedented insights &amp; opportunities|
|positive|,|RT @BeingReva: Indian Lion is roaring Across the World ( #MakeInIndia ) &amp; Dogs Are Barking In India ( #SupariJournalists )... http://t.co/xâ€_|
|negative|,|@ndtv @TimesNow #MakeInIndia OK bt wht is modis half bro dng in Fran/germ.tot he WS made in India.#returnthefavor da Indian way.disgracefOOl|
|positive|,|RT @harishjharia: India is all set to become a global manufacturing hub @narendramodi's #MakeInIndia revolution showing results http://t.coâ€_|
|negative|,|@HMOIndia How #MakeInIndia is possible if all capable n #skilled man forced t be in courts n jail for #fakecases #UPMeinShaadiNahi @PMOIndia|
|negative|,|RT @BecharaMan: UP #men should never marry if don't want false #307 &amp; #377 along with fake #498a #UpMeinShaadiNahi #SaveTheInternet #MakeInâ€_|
|negative|,|RT @BecharaMan: UP #men should never marry if don't want false #307 &amp; #377 along with fake #498a #UpMeinShaadiNahi #SaveTheInternet #MakeInâ€_|
|positive|,|Gujarat model.  Everyone gets what they deserve.  Stop cribbing.  Celebrate  #MakeInIndia &amp; happy  #AmbedkarJayanti http://t.co/GnwdczSDyN|
|positive|,|RT @ani30oct: Japanese companies will invest 75000 cr in next 1year. #MakeInIndia @narendramodi|
|negative|,|RT @mahenthren: How #MakeInIndia is possible if all capable n #skilled man forced to be in courts n jail for #fakecases #UPMeinShaadiNahi @â€_|
|negative|,|#MakeInIndia lol!! Those #madeinindia r dying.our PM found a good excuse fr a selfie world tour.4 more yrs!!|
|negative|,|RT @mahenthren: How #MakeInIndia is possible if all capable n #skilled man forced to be in courts n jail for #fakecases #UPMeinShaadiNahi @â€_|
|negative|,|#MakeinIndia Is it sustainable solution for India's progress? How much you want to deplete our natural resources on the name of progress?|
|negative|,|RT @mahenthren: @HMOIndia How #MakeInIndia is possible if all capable n #skilled man forced t be in courts n jail for #fakecases #UPMeinShaâ€_|
|positive|,|Outstanding coverage of Modiji's ambitious project #MakeInIndia by @sudhirchaudhary at @ZeeNews Keep it up journosâ˜… http://t.co/Xql3xtbEAZ|
|negative|,|@narendramodi - are u prepared 4 #MakeinIndia? Is it sustainable solution for India's progress? natural resources? water|
|positive|,|Is there #Advantage in #MakeInIndia if there is no #NetNeutrality ; hw vl freedom of #Technology breathe in #India @timesnow @Divya_Bhaskar|
|positive|,|RT @IndianExpress: Airbus supports @narendramodi 's #MakeInIndia initiative|
|positive|,|RT @egovonline: PM @narendramodi invites global partnership in manufacturing sector http://t.co/BWUUG3pacF #MakeInIndia #elets http://t.co/â€_|
|negative|,|We don't want to be another China by #MakeinIndia. We want to be a Germany by taking strategies which are more sustainable. Internal growth.|
|negative|,|The only good thing about Modi's obsession with #MakeInIndia is if it leads him 2 labor &amp; land use reforms. Else it is just empty rhetoric.|
|negative|,|#Modi makes a mockery of #MakeInIndia|
|negative|,|RT @WorldJat: 90% rural India hardly know twitter Facebook #MakeInIndia #modiinfrance #ModiInGermany #ModiInCanada |
|negative|,|'#MakeinIndia' on the guillotine: @ajaishukla explains why the #Rafale deal with Dassault was not a win-win for India http://t.co/CM6WnwQwXp|
|negative|,|RT @annavetticad: #Modi makes a mockery of #MakeInIndia|
|positive|,|RT @makeinindia: Industrial corridors and Indiaâ€™s smart city vision @hannover_messe #MakeInIndia #HM15 http://t.co/6tGpYp9rP9|
|positive|,|RT @makeinindia: An artistic rendition of Indiaâ€™s immense industrial capabilities - the lion sculpture @hannover_messe #MakeInIndia http://â€_|
|positive|,|#SaveTheInternet..internet is the only thing that can provide success to #MakeInIndia for the Modi Government..Best platform for marketing|
|negative|,|RT @annavetticad: #Modi makes a mockery of #MakeInIndia|
|positive|,|RT @dheerajinsan7: @narendramodi #MSGMyInspiration #MSG1stSuperhit2015 #MakeInIndia  Good Morning Sir.. http://t.co/WM8sxBkPA8|
|negative|,|RT @annavetticad: #Modi makes a mockery of #MakeInIndia|
|positive|,|#SaveTheInternet @narendramodi - In Free India|
|negative|,|RT @bsindia: '#MakeinIndia' on the guillotine: @ajaishukla explains why the #Rafale deal with Dassault was not a win-win for India http://tâ€_|
|negative|,|RT @bsindia: '#MakeinIndia' on the guillotine: @ajaishukla explains why the #Rafale deal with Dassault was not a win-win for India http://tâ€_|
|negative|,|RT @annavetticad: #Modi makes a mockery of #MakeInIndia|
|negative|,|#Modi makes a mockery of #MakeInIndia|
|positive|,|RT @dheerajinsan7: @narendramodi #MSGMyInspiration #MSG1stSuperhit2015 #MakeInIndia  Good Morning Sir.. http://t.co/WM8sxBkPA8|
|negative|,|RT @annavetticad: #Modi makes a mockery of #MakeInIndia|
|negative|,|RT @sonaliranade: The only good thing about Modi's obsession with #MakeInIndia is if it leads him 2 labor &amp; land use reforms. Else it is juâ€_|
|positive|,|Visited German giant @BoschGlobal 's stall at @hannover_messe . Bosch has its presence in Nashik &amp; Pune. #MakeInIndia http://t.co/4ASSJyU1Nu|
|positive|,|@aajtak @pmoindia best of luck to our @pm  #MakeInIndia ka spna jarur saakar hoga  Go INDIA Go!!!!! @handsomeshriva2|
|positive|,|RT @makeinindia: An artistic rendition of Indiaâ€™s immense industrial capabilities - the lion sculpture @hannover_messe #MakeInIndia http://â€_|
|positive|,|RT @makeinindia: .@hannover_messe - the world's leading industrial fair kicks off with a spectacular ceremony featuring #MakeInIndia! http:â€_|
|negative|,|#MakeInIndia isn't very acronym friendly. How about #MBA ? MadeByAdani / MadeByAmbani ?|
|negative|,|RT @Panksgr878: Modi is on foreign tour making news &amp; these Morons r debating all crap #SupariJournalists  #PMInGermany #MakeInIndia http:/â€_|
|negative|,|RT @sonaliranade: The only good thing about Modi's obsession with #MakeInIndia is if it leads him 2 labor &amp; land use reforms. Else it is juâ€_|
|negative|,|"Voh dekh, Gujarat ka rasta kitna mast diktha hein ""Bhosadike"|
|negative|,|#MakeInIndia  Fake in Europe|
|negative|,|The Awesome #Bikini of the Lady #MakeInIndia I Think ;) If all #Fashion that GOOD &gt; WOW must be awesome Thereâ€_ http://t.co/YjaB75OxLs|
|positive|,|RT @makeinindia: An artistic rendition of Indiaâ€™s immense industrial capabilities - the lion sculpture @hannover_messe #MakeInIndia http://â€_|
|negative|,|"@annavetticad: #Modi makes a mockery of #MakeInIndia, virtually gifting billions to France's #Dassault without tech transfer..dont agree"|
|negative|,|RT @annavetticad: #Modi makes a mockery of #MakeInIndia|
|positive|,|"Modi Modi... #MakeInIndia... Cheers !! In Germany, getting their beloved world leader @narendramodi everyone became exited. #ModiInGermany"|
|positive|,|RT @IamRajeshJana: Modi Modi... #MakeInIndia... Cheers !! In Germany|
|positive|,|Indian Lion is roaring Across the World #MakeInIndia http://t.co/ji0Da4iZMQ|
|neutral|,|RT @p_thakran: Whn d whol world z praising #MakeInIndia r #Presstitutes dnt find it important to tell d countrymen wats s ol about http://tâ€_|
|positive|,|RT @makeinindia: Makers Speak: why 8 of the world's foremost automotive companies Make in India. #MakeInIndia #HM15 @hannover_messe http://â€_|
|neutral|,|RT @p_thakran: Whn d whol world z praising #MakeInIndia r #Presstitutes dnt find it important to tell d countrymen wats s ol about http://tâ€_|
|positive|,|RT @NeetuGarg6: Outstanding coverage of Modiji's ambitious project #MakeInIndia by @sudhirchaudhary at @ZeeNews Keep it up journosâ˜… http://â€_|
|positive|,|RT @makeinindia: Industrial corridors and Indiaâ€™s smart city vision @hannover_messe #MakeInIndia #HM15 http://t.co/6tGpYp9rP9|
|positive|,|IT Minister @rsprasad urges Apple to set up R&amp;D facility in India. #MakeInIndia @KunalKaul7  http://t.co/q7eTX45HnJ|
|positive|,|RT @makeinindia: Old is gold: AYUSH wall @hannover_messe #MakeInIndia #HM15 http://t.co/RYYF01iouC|
|negative|,|RT @annavetticad: #Modi makes a mockery of #MakeInIndia|
|negative|,|RT @bsindia: '#MakeinIndia' on the guillotine: @ajaishukla explains why the #Rafale deal with Dassault was not a win-win for India http://tâ€_|
|neutral|,|Can't we make our own fighter jets?  #MakeInIndia|
|neutral|,|Why #MakeInIndia is better than #MadeInChina. @makeinindia @hannover_messe http://t.co/8GQ50aMIn1|
|negative|,|RT @bsindia: '#MakeinIndia' on the guillotine: @ajaishukla explains why the #Rafale deal with Dassault was not a win-win for India http://tâ€_|
|negative|,|Shame: NDTV sent @Presstitutes #SupariJournalists all the way 2 Germany just 2 Defame #Modi Govt's image #MakeInIndia http://t.co/RJC2YLPi0V|
|neutral|,|RT @p_thakran: Whn d whol world z praising #MakeInIndia r #Presstitutes dnt find it important to tell d countrymen wats s ol about http://tâ€_|
|neutral|,|RT @p_thakran: Whn d whol world z praising #MakeInIndia r #Presstitutes dnt find it important to tell d countrymen wats s ol about http://tâ€_|
|negative|,|is this the way we are making digital India - #MakeInIndia ? #SaveTheInternet #netneutralityinindia|
|negative|,|RT @BT_India: Siam says auto sector inclusion in India-EU FTA against #MakeInIndia http://t.co/Js6E4hhstM #automotive http://t.co/Ff66S0MQmm|
|negative|,|@narendramodi India is the holy land wr 600m soldiers fight Poverty|
|negative|,|RT @sonaliranade: The only good thing about Modi's obsession with #MakeInIndia is if it leads him 2 labor &amp; land use reforms. Else it is juâ€_|
|negative|,|RT @mahenthren: @HMOIndia How #MakeInIndia is possible if all capable n #skilled man forced t be in courts n jail for #fakecases #UPMeinShaâ€_|
|negative|,|RT @mahenthren: @HMOIndia How #MakeInIndia is possible if all capable n #skilled man forced t be in courts n jail for #fakecases #UPMeinShaâ€_|
|negative|,|RT @mahenthren: @HMOIndia How #MakeInIndia is possible if all capable n #skilled man forced t be in courts n jail for #fakecases #UPMeinShaâ€_|
|neutral|,|@Abhishek41192 anyway hope for the best 175GW means huge money required.. m hopeful india's youth ll succeed in #MakeInIndia|
|negative|,|"Make in India should focus in making "" Better Humanbeing "" 1st. Nation will Grow not World will flow.#MakeInIndia @quizderek @GargiRawat"|
|positive|,|RT @maanhcl2007: #MakeInIndia In Germany We are feeling proud . @narendramodi  @zeenews @sardanarohit @DrJwalaG @DrGPradhan http://t.co/Wg4â€_|
|positive|,|#HANNOVERMESSE 2015 witnesses a successful start with #MakeInIndia #Modi #NarendraModi #India http://t.co/e3ITbC7OD5 http://t.co/dD5j5LJ7qN|
|positive|,|#HANNOVERMESSE 2015 witnesses a successful start with #MakeInIndia #Modi #NarendraModi #India http://t.co/e3ITbC7OD5 http://t.co/bSEIPBosxx|
|positive|,|Auction for Sale (Re-Issue) of Government Stocks http://t.co/PnqITrk2We #MakeInIndia #MannKiBaat #betibachaobetipadhao #SukanyaSamriddhiAâ€_|
|negative|,|"Make in India should focus in making "" Better Humanbeing "" 1st"|
|positive|,|Second Meeting for Drafting Labour Code on Wages Held http://t.co/TGgAzs2BRU #MakeInIndia #MannKiBaat #betibachaobetipadhao #SukanyaSamriâ€_|
|negative|,|vendors clear that ignoring India's demands long enough ends in a reward that makes all Christmases come at once https://t.co/RX5rAtxLji|
|positive|,|RT @maanhcl2007: #MakeInIndia In Germany We are feeling proud . @narendramodi  @zeenews @sardanarohit @DrJwalaG @DrGPradhan http://t.co/Wg4â€_|
|positive|,|RT @GEHealthIndia: Glad to be part of @makeinindia campaign. GE Healthcare's #MakeinIndia solutions at Hannover @GEIndia @GEHealthcare|
|positive|,|RT @NayakDeep: Indian Lion is roaring Across D World ( #MakeInIndia ) &amp; Dogs r Barking In India ( #SupariJournalists ) @anilkohli54 http://â€_|
|positive|,|Why can't v make BR Ambedkar proud by working more on his birthday instead of having a holiday?@narendramodi #MakeInIndia #No2HolidayCulture|
|negative|,|1east india co.  looted tht big amout we still suffer nw open invitation come #MakeInIndia  think hw long india will suffer @DrunkVinodMehta|
|negative|,|Even as Modi gives a war cry for #MakeinIndia|
|positive|,|RT @DeepalTrevedie: Gujarat model.  Everyone gets what they deserve.  Stop cribbing.  Celebrate  #MakeInIndia &amp; happy  #AmbedkarJayanti httâ€_|
|negative|,|"@PMOIndia @narendramodi #MakeInIndia shd focus in Making ""Better Humanbeing"" in India 1st"|
|positive|,|RT @DeepalTrevedie: Gujarat model.  Everyone gets what they deserve.  Stop cribbing.  Celebrate  #MakeInIndia &amp; happy  #AmbedkarJayanti httâ€_|
|positive|,|Powerful modelling|
|positive|,|RT @makeinindia: 2nd seminar @hannover_messe: Investment opportunities in Andhra Pradesh #MakeInIndia #HM15 http://t.co/315jjr7opr|
|negative|,|#MakeInIndia program or set of data instruction now as Transfer Technology globally break-down Fast and Furious #NetNutrality|
|negative|,|RT @DraggoTigger: In response to #MakeInIndia ppl like @mihirssharma @SagarikaGhose @sardesaiRajdeep etc shd launch #DontMakeInIndia No? Beâ€_|
|neutral|,|RT @p_thakran: Whn d whol world z praising #MakeInIndia r #Presstitutes dnt find it important to tell d countrymen wats s ol about http://tâ€_|
|positive|,|RT @makeinindia: An artistic rendition of Indiaâ€™s immense industrial capabilities - the lion sculpture @hannover_messe #MakeInIndia http://â€_|
|positive|,|RT @maanhcl2007: #MakeInIndia In Germany We are feeling proud . @narendramodi  @zeenews @sardanarohit @DrJwalaG @DrGPradhan http://t.co/Wg4â€_|
|positive|,|RT @RoboBalaji: Most innovative presentation ever. Look at the LION coming #India #Modi #MakeInIndia https://t.co/loizCtRCyP #ModiInGermanyâ€_|
|positive|,|The roaring lion of India #MakeInIndia #ModiInGermany http://t.co/F5o5nIfMoc|
|positive|,|Lovely.... I'm in such awe of our darling charismatic PM....  https://t.co/jTus212pLE|
|positive|,|RT @IndiaBTL: Indian Lion roaring in Germany #MakeInIndia: https://t.co/emGIpdESV7 Oh boy! No one impresses like @narendramodi. What a PM. â€_|
|positive|,|@SunOfGan @SaravSun #angel #investor Check out products at #admatic Ready to market #makeInIndia http://t.co/EKYaqplp6p|
|positive|,|RT @channelrt: Visited German giant @BoschGlobal 's stall at @hannover_messe . Bosch has its presence in Nashik &amp; Pune. #MakeInIndia http:/â€_|
|positive|,|@fashiolista @SaravSun #angel #investor Check out products at #admatic Ready to market #makeInIndia http://t.co/EKYaqplp6p|
|positive|,|Selling a figther jet; not buying it|
|positive|,|RT @makeinindia: Maharashtra CM: 'Maharashra is the most progressive state to take @PMOIndia's #MakeInIndia to the next level' #HM15 http:/â€_|
|positive|,|RT @makeinindia: 2nd seminar @hannover_messe: Investment opportunities in Andhra Pradesh #MakeInIndia #HM15 http://t.co/315jjr7opr|
|positive|,|RT @rkhuria: Why is Adani exception to #MakeInIndia? Let him mine coal in India &amp; export|
|positive|,|@ruchitgarg @SaravSun Disruptive EarlyStage Tech products! #admatic inviting #Investors #makeInIndia http://t.co/EKYaqplp6p|
|positive|,|Good news coming in! #MakeInIndia http://t.co/opgYpx0KNy|
|negative|,|Seems Congress MLA Rumi Nath took Modi's #MakeInIndia initiative a bit too seriously to have launched Grand Theft Auto - India version.|
|neutral|,|Why is the #MakeInIndia logo a lion? #innocentkoshchen http://t.co/hHnHzUQpUb|
|positive|,|@mohitsatyanand @SaravSun #angel #investor Check out products at #admatic Ready to market #makeInIndia http://t.co/EKYaqplp6p|
|negative|,|Mars plans to source peanuts for Snickers from Saurashtra via @EconomicTimes #MakeInIndia http://t.co/V9odzn7Sj1|
|positive|,|Exhibition for business. #Indiakasher in #hannovermesse  https://t.co/3YADqVOHLV|
|neutral|,|#MakeInIndia gets german support? http://t.co/5ve8mf8fNT|
|positive|,|Did anyone see the #hologram #Lion at the end of the opening ceremony to #MakeInIndia here it is https://t.co/15WYjVQsjQ|
|positive|,|RT @makeinindia: .@hannover_messe - the world's leading industrial fair kicks off with a spectacular ceremony featuring #MakeInIndia! http:â€_|
|positive|,|'@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|Jai ho ... https://t.co/wuuXdokWr2|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|RT @makeinindia: .@hannover_messe 2015 will focus on #MakeInIndia. For unprecedented insights &amp; opportunities|
|negative|,|RT @virajrch: How are we supposed to #MakeInIndia if Corporate Affairs office not registering companies until they get chai-paani? #corruptâ€_|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|RT @tajinderbagga: Dunia ke 200 desh ke 3000 CEOs ke bich jab Bharat ka sher dahare aur Vande Matram pr  dunia jhume|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|"@vinnipogo which iPhone will see ""Designed in California. Assembled in India""? 8 or 9 or 10+?? ;-) #AppleinIndia #MakeInIndia"|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|RT @ani30oct: Japanese companies will invest 75000 cr in next 1year. #MakeInIndia @narendramodi|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|negative|,|.@narendramodi goes on foreign tour|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|negative|,|RT @amitonline: #MakeInIndia to make it success make good roads. Sometime it takes 1 hour to travel 4 km in Pune|
|positive|,|#cocopeat manufacturers and exporters from #india boyce agro supports #MakeInIndia  #indianexports http://t.co/ecOMFrJEtf #Agribusiness|
|positive|,|@Indiaathannover Our Flag standing tall.  Feeling Proud. #MakeInIndia  #hannovermesse http://t.co/ZlG6umYKzU|
|positive|,|RT @ggiittiikkaa: PM Modi reminds Indians of our rich heritage &amp; India's potential to become a manufacturing hub. Urging them to conrtibuteâ€_|
|positive|,|India's GDP growth rate to reach 8 per cent by 2017: World Bank http://t.co/yIUP4IxXUa #makeinindia http://t.co/gh8O8bU99e|
|negative|,|Sebi under fire over IPO bottleneck http://t.co/oINJncArDa #makeinindia http://t.co/KCRqxoBkrf|
|positive|,|#IndoAsian Stand at @hannover_messe. Proud Moment @Indiaathannover  #MakeInIndia  #IndoAsian http://t.co/kb9BiLTa3D|
|positive|,|Defence Minister #ManoharParrikar to Promote #MakeinIndia' in #SouthKorea http://t.co/Onv5bU3S8N via @ndtv|
|positive|,|A Strong message @hannover_messe by a vibrant PM @narendramodi  @Indiaathannover  #MakeInIndia http://t.co/rnTjXA922E|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|RT @makeinindia: Maharashtra CM: 'Maharashra is the most progressive state to take @PMOIndia's #MakeInIndia to the next level' #HM15 http:/â€_|
|positive|,|RT @makeinindia: An exciting &amp; eventful opening day at the #MakeInIndia pavilion @hannover_messe. Join us tomorrow for more! #HM15 http://tâ€_|
|positive|,|RT @we_at_IndoAsian: @Indiaathannover Our Flag standing tall.  Feeling Proud. #MakeInIndia  #hannovermesse http://t.co/ZlG6umYKzU|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|It's the Indian Lion all over Germany. @hannover_messe #MakeInIndia #HM15 http://t.co/M0DITz72NSâ€ù|
|positive|,|RT @amitabhk87: It's the Indian Lion all over Germany. @hannover_messe #MakeInIndia #HM15 http://t.co/M0DITz72NSâ€ù|
|positive|,|@Brunzo1 Boost for Indian Economy I'd say.... #makeinindia a reality soon! https://t.co/JgWdv0hg4j|
|positive|,|RT @IndiaBTL: Indian Lion roaring in Germany #MakeInIndia: https://t.co/emGIpdESV7 Oh boy! No one impresses like @narendramodi. What a PM. â€_|
|positive|,|Our Flag standing tall.  Feeling Proud. #MakeInIndia  #hannovermesse http://t.co/yBnCI5EuZL|
|negative|,|Lol.those who #madeinindia r dying.PM finds a gud excuse 2tour Europe.cudnt gt DA bilions nw tryg 2brng bilionaires https://t.co/9esCUezVG5|
|positive|,|#cocopeat manufacturers and exporters from #india boyce agro supports #MakeInIndia  #indianexports http://t.co/QSRTTQRTE6  #Agribusiness|
|positive|,|Good idea! https://t.co/2ERIeLmULT|
|positive|,|"Symbol of MODIfied #India ""@amitabhk87: It's the Indian Lion all over Germany. @hannover_messe #MakeInIndia #HM15 http://t.co/4NtSUS1L6Lâ€ù"""|
|positive|,|RT @amitabhk87: It's the Indian Lion all over Germany. @hannover_messe #MakeInIndia #HM15 http://t.co/M0DITz72NSâ€ù|
|positive|,|RT @makeinindia: Ever-growing incentives &amp; rapidly decreasing hurdles: India is your future business destination. Come|
|positive|,|RT @rteja0812: #MakeInIndia - we are all set at #Nihilent to use #BigData and #analytics for a #digital India|
|negative|,|RT @bsindia: '#MakeinIndia' on the guillotine: @ajaishukla explains why the #Rafale deal with Dassault was not a win-win for India http://tâ€_|
|negative|,|RT @AbhishekhChopra: Modi : #MakeInIndia  Dlf: we are no1 in making fools #dlfbuyerexperience|
|positive|,|RT @amitabhk87: It's the Indian Lion all over Germany. @hannover_messe #MakeInIndia #HM15 http://t.co/M0DITz72NSâ€ù|
|positive|,|RT @Dev_Fadnavis: Visited German giant @BoschGlobal 's stall at @hannover_messe . Bosch has its presence in Nashik &amp; Pune. #MakeInIndia httâ€_|
|positive|,|as u @mediacrooks said Modi won't leave it to10th men &gt;@arunjaitley  let it #Jandhan #MakeInIndia or #presstitutes _Ÿ‘ç https://t.co/rjZuOKXCkK|
|neutral|,|We need a model for #MakeInIndia|
|positive|,|@BigDataInfo @SaravSun #angel #investor Check out products at #admatic Ready to market #makeInIndia http://t.co/EKYaqplp6p|
|positive|,|India's growing investment potential is fully realised by world now &amp; in times to come should see huge investments  https://t.co/Npnjviqm8d|
|positive|,|RT @Dev_Fadnavis: Visited German giant @BoschGlobal 's stall at @hannover_messe . Bosch has its presence in Nashik &amp; Pune. #MakeInIndia httâ€_|
|positive|,|.@thewitworks enables #India #inventors to rub shoulders with biggies http://t.co/1SEH832kYz  Truly #MakeInIndia http://t.co/KJhVJi5u5g|
|positive|,|RT @harishjharia: India is all set to become a global manufacturing hub @narendramodi's #MakeInIndia revolution showing results http://t.coâ€_|
|positive|,|RT @amitabhk87: It's the Indian Lion all over Germany. @hannover_messe #MakeInIndia #HM15 http://t.co/M0DITz72NSâ€ù|
|positive|,|RT @YourStoryCo: .@thewitworks enables #India #inventors to rub shoulders with biggies http://t.co/1SEH832kYz  Truly #MakeInIndia http://t.â€_|
|negative|,|RT @Maverickbond: #DLFBuyerExperience Horrible company DLF giving terrible time to its customers. Guys BEWARE #MakeInIndia #SupariJournalisâ€_|
|positive|,|RT @YourStoryCo: .@thewitworks enables #India #inventors to rub shoulders with biggies http://t.co/1SEH832kYz  Truly #MakeInIndia http://t.â€_|
|positive|,|@makeinindia @PMOIndia Wonderful!We shd realize that #MakeInIndia will be added to|
|positive|,|Amazing Performance as like Amazing India... Make In India... #MakeInIndia https://t.co/5IJrx04SBv|
|negative|,|RT @dlfbuyerBLR: #dlfbuyerexperience #MakeInIndia PM makin India #DLF screwing India 2000 buyrs r on streets dis weeknd 2 fight 4 der rightâ€_|
|positive|,|@ThisIsBuhari #MakeInIndia initiative can also be initiated in Nigeria with a positive platform for youth employment|
|positive|,|@Ihnatko @SaravSun Disruptive EarlyStage Tech products! #admatic inviting #Investors #makeInIndia http://t.co/nrOQYu4eAz|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|RT @YourStoryCo: .@thewitworks enables #India #inventors to rub shoulders with biggies http://t.co/1SEH832kYz  Truly #MakeInIndia http://t.â€_|
|negative|,|RT @MSF_access: .@MSF to Germany/EU: â€œDonâ€™t shut down India the â€˜pharmacy of the developing worldâ€™â€ù #worldpharmacy #MakeInIndia http://t.coâ€_|
|positive|,|Marwan Lahoud says the Indian government wants to accelerate the investment movement in India. #MakeInIndia #Modiinfrance @AirbusGroupNEWS|
|positive|,|RT @LMenghaney: @MEAIndia @PMOIndia Higher IP standards in the EU India FTA will be a setback to access affordable generics #MakeInIndia|
|positive|,|RT @amitabhk87: It's the Indian Lion all over Germany. @hannover_messe #MakeInIndia #HM15 http://t.co/M0DITz72NSâ€ù|
|positive|,|RT @YourStoryCo: .@thewitworks enables #India #inventors to rub shoulders with biggies http://t.co/1SEH832kYz  Truly #MakeInIndia http://t.â€_|
|positive|,|"It's the Indian Lion all over Germany. @hannover_messe #MakeInIndia #HM15 http://t.co/yEhxi8sb2Eâ€ù"""|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|@LalitPatel @SaravSun #angel #investor Check out products at #admatic Ready to market #makeInIndia http://t.co/nrOQYu4eAz|
|positive|,|RT @YourStoryCo: .@thewitworks enables #India #inventors to rub shoulders with biggies http://t.co/1SEH832kYz  Truly #MakeInIndia http://t.â€_|
|positive|,|@MamaMarte @SaravSun Disruptive EarlyStage Tech products! #admatic inviting #Investors #makeInIndia http://t.co/nrOQYu4eAz|
|negative|,|Sorry NOT #MakeInIndia Make in Southwest Germany Near #Stuttgart in a Town Called #Schorndorf ;P BeachÂ BABE http://t.co/UlSuxXkKmf|
|negative|,|Fears over EU plan for strict drug #patent regime @timesofindia #MakeInIndia|
|positive|,|@narendramodi #makeinindia #france #germany #canada #awesomePM Sir i dint miss any of your talk to indian community. http://t.co/6rbCcIRCPL|
|negative|,|RT @Maverickbond: #DLFBuyerExperience Horrible company DLF giving terrible time to its customers. Guys BEWARE #MakeInIndia #SupariJournalisâ€_|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|RT @makeinindia: Industrial corridors and Indiaâ€™s smart city vision @hannover_messe #MakeInIndia #HM15 http://t.co/6tGpYp9rP9|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|#Airbus need to have the value chain secured to set up a modern facility in #India. #MakeInIndia|
|positive|,|#Airbus needs to have the value chain secured to set up a modern facility in #India. #MakeInIndia|
|positive|,|#Airbus need to have the value chain secured to set up a modern facility in #India. #MakeInIndia according to its executives #Lahoud|
|positive|,|RT @makeinindia: '@PMOIndia unleashes '#MakeInIndia' Lion in Germany|
|positive|,|RT @airnewsalerts: .@PMOIndia @narendramodi appeals to German companies to invest in India and participate in '#MakeInIndia' initiative  #Mâ€_|
|positive|,|RT @YourStoryCo: .@thewitworks enables #India #inventors to rub shoulders with biggies http://t.co/1SEH832kYz  Truly #MakeInIndia http://t.â€_|
|positive|,|RT @maanhcl2007: #MakeInIndia In Germany We are feeling proud . @narendramodi  @zeenews @sardanarohit @DrJwalaG @DrGPradhan http://t.co/Wg4â€_|
|positive|,|RT @Electronics_GoI: #MakeInIndia wowed the audience with an exciting portrayal of India's rich cultural heritage #HM15 #ElectronicsIndia hâ€_|
|positive|,|Micro-Epsilon opens a new branch in India http://t.co/7SqvZhjGUS #HM15 #MakeInIndia http://t.co/fVSa5PWRXO|
